Plant_ID,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
PLANT_1640,Tomato,Yellow,3.87,35.57,31.86,Healthy
PLANT_1641,Wheat,Yellow,3.74,79.21,31.14,Healthy
PLANT_1642,Tomato,Brown,0.56,88.61,17.18,Healthy
PLANT_1643,Corn,Brown,3.22,36.12,24.51,Healthy
PLANT_1644,Potato,Green,6.73,47.01,18.79,Healthy
PLANT_1645,Wheat,Brown,6.31,81.53,28.65,Severe Infection
PLANT_1646,Tomato,Brown,8.34,48.76,17.8,Healthy
PLANT_1647,Corn,Brown,1.27,71.45,15.28,Mild Infection
PLANT_1648,Corn,Yellow,1.84,31.73,28.58,Healthy
PLANT_1649,Rice,Green,4.29,42.39,26.41,Healthy
PLANT_1650,Corn,Yellow,5.61,47.44,27.85,Healthy
PLANT_1651,Corn,Brown,3.08,58.33,25.55,Healthy
PLANT_1652,Potato,Yellow,7.88,51.53,25.02,Mild Infection
PLANT_1653,Potato,Green,8.8,76.04,34.74,Healthy
PLANT_1654,Tomato,Brown,4.07,54.0,17.35,Healthy
PLANT_1655,Corn,Brown,7.95,40.92,20.62,Mild Infection
PLANT_1656,Rice,Green,6.78,53.65,29.53,Healthy
PLANT_1657,Rice,Brown,7.04,88.01,34.65,Healthy
PLANT_1658,Potato,Yellow,8.89,30.55,28.56,Healthy
PLANT_1659,Wheat,Yellow,6.84,36.77,20.71,Healthy
PLANT_1660,Potato,Green,5.99,68.2,26.75,Severe Infection
PLANT_1661,Tomato,Yellow,1.74,34.59,33.92,Mild Infection
PLANT_1662,Wheat,Brown,4.94,49.07,25.63,Healthy
PLANT_1663,Corn,Brown,0.72,53.66,28.92,Severe Infection
PLANT_1664,Wheat,Yellow,7.67,55.62,33.71,Healthy
PLANT_1665,Wheat,Yellow,9.93,40.23,19.34,Healthy
PLANT_1666,Corn,Green,2.25,57.51,16.04,Healthy
PLANT_1667,Wheat,Brown,3.68,62.39,24.53,Severe Infection
PLANT_1668,Potato,Yellow,8.11,32.86,23.2,Healthy
PLANT_1669,Tomato,Brown,0.97,77.71,28.56,Healthy
PLANT_1670,Tomato,Green,4.19,47.65,29.28,Healthy
PLANT_1671,Wheat,Yellow,5.27,64.14,24.92,Healthy
PLANT_1672,Corn,Brown,2.55,74.89,34.19,Healthy
PLANT_1673,Potato,Green,0.01,30.4,23.65,Mild Infection
PLANT_1674,Potato,Brown,3.6,50.65,20.38,Healthy
PLANT_1675,Corn,Green,4.75,86.18,23.09,Healthy
PLANT_1676,Potato,Yellow,2.83,73.83,26.21,Healthy
PLANT_1677,Tomato,Brown,5.93,33.89,29.62,Healthy
PLANT_1678,Wheat,Green,2.66,70.42,20.53,Healthy
PLANT_1679,Wheat,Yellow,2.25,76.82,34.69,Healthy
PLANT_1680,Corn,Yellow,8.96,61.35,17.31,Healthy
PLANT_1681,Tomato,Brown,1.66,30.53,33.73,Healthy
PLANT_1682,Tomato,Yellow,4.29,66.9,27.88,Healthy
PLANT_1683,Potato,Brown,4.65,66.23,21.72,Healthy
PLANT_1684,Tomato,Green,5.11,81.76,18.64,Severe Infection
PLANT_1685,Corn,Brown,3.82,30.85,23.54,Mild Infection
PLANT_1686,Potato,Brown,8.18,57.93,23.33,Mild Infection
PLANT_1687,Potato,Brown,6.34,39.84,25.47,Healthy
PLANT_1688,Corn,Brown,0.6,87.26,34.98,Mild Infection
PLANT_1689,Wheat,Brown,4.32,72.91,33.2,Severe Infection
PLANT_1690,Potato,Yellow,3.09,35.89,31.93,Healthy
PLANT_1691,Wheat,Yellow,8.82,66.58,33.11,Healthy
PLANT_1692,Tomato,Green,1.92,80.03,28.35,Healthy
PLANT_1693,Wheat,Yellow,9.98,63.97,15.54,Healthy
PLANT_1694,Corn,Yellow,1.42,65.29,19.08,Healthy
PLANT_1695,Wheat,Green,4.73,43.38,21.52,Healthy
PLANT_1696,Potato,Green,0.25,36.06,16.34,Healthy
PLANT_1697,Corn,Brown,5.39,87.95,15.76,Severe Infection
PLANT_1698,Corn,Green,0.15,30.13,31.36,Healthy
PLANT_1699,Rice,Green,6.75,88.38,33.03,Healthy
PLANT_1700,Potato,Yellow,6.45,52.49,27.78,Healthy
PLANT_1701,Rice,Yellow,9.05,80.03,16.58,Mild Infection
PLANT_1702,Rice,Green,0.04,38.17,28.44,Healthy
PLANT_1703,Wheat,Green,4.46,59.66,18.41,Mild Infection
PLANT_1704,Potato,Green,2.32,40.81,29.95,Severe Infection
PLANT_1705,Rice,Yellow,4.41,43.74,21.14,Healthy
PLANT_1706,Corn,Brown,9.51,62.63,24.95,Healthy
PLANT_1707,Potato,Yellow,8.96,41.86,17.5,Healthy
PLANT_1708,Corn,Yellow,3.4,43.13,16.85,Healthy
PLANT_1709,Potato,Yellow,6.37,77.44,24.92,Healthy
PLANT_1710,Rice,Green,0.86,63.05,23.98,Healthy
PLANT_1711,Corn,Green,4.19,70.42,29.89,Healthy
PLANT_1712,Potato,Green,9.05,70.42,23.94,Healthy
PLANT_1713,Corn,Green,1.75,88.05,23.33,Mild Infection
PLANT_1714,Tomato,Green,1.87,51.84,22.92,Healthy
PLANT_1715,Corn,Brown,7.78,46.46,32.94,Severe Infection
PLANT_1716,Tomato,Brown,0.42,83.81,17.35,Healthy
PLANT_1717,Wheat,Yellow,5.19,41.12,24.62,Healthy
PLANT_1718,Rice,Green,3.21,45.73,15.86,Severe Infection
PLANT_1719,Rice,Brown,0.47,35.83,27.64,Healthy
PLANT_1720,Rice,Green,6.95,57.59,21.43,Healthy
PLANT_1721,Corn,Yellow,7.29,42.93,30.38,Healthy
PLANT_1722,Corn,Green,8.37,30.16,29.1,Severe Infection
PLANT_1723,Tomato,Green,2.09,48.63,22.91,Severe Infection
PLANT_1724,Corn,Yellow,6.37,89.95,15.06,Mild Infection
PLANT_1725,Wheat,Green,4.72,58.6,34.03,Healthy
PLANT_1726,Wheat,Green,3.28,88.84,32.81,Healthy
PLANT_1727,Corn,Yellow,3.86,51.31,32.33,Severe Infection
PLANT_1728,Corn,Brown,1.2,60.3,21.19,Healthy
PLANT_1729,Wheat,Green,6.66,43.74,24.37,Mild Infection
PLANT_1730,Rice,Green,0.05,75.37,29.57,Healthy
PLANT_1731,Potato,Yellow,7.87,80.35,16.88,Mild Infection
PLANT_1732,Rice,Yellow,3.47,71.68,21.22,Severe Infection
PLANT_1733,Rice,Brown,9.82,71.24,16.28,Severe Infection
PLANT_1734,Potato,Green,9.2,85.62,33.34,Mild Infection
PLANT_1735,Corn,Brown,7.23,50.4,24.21,Healthy
PLANT_1736,Rice,Green,3.78,48.09,21.48,Healthy
PLANT_1737,Potato,Yellow,0.64,51.06,16.38,Healthy
PLANT_1738,Rice,Brown,3.08,76.61,21.04,Healthy
PLANT_1739,Potato,Green,9.09,52.28,23.0,Healthy
PLANT_1740,Potato,Yellow,1.42,47.78,18.37,Healthy
PLANT_1741,Wheat,Green,0.15,35.04,17.61,Healthy
PLANT_1742,Potato,Brown,4.91,43.66,24.48,Mild Infection
PLANT_1743,Wheat,Brown,5.76,33.23,31.49,Healthy
PLANT_1744,Tomato,Brown,1.23,89.19,22.32,Healthy
PLANT_1745,Corn,Green,7.91,71.43,32.67,Healthy
PLANT_1746,Tomato,Yellow,1.92,79.07,22.53,Healthy
PLANT_1747,Rice,Brown,5.25,88.75,32.11,Mild Infection
PLANT_1748,Tomato,Green,5.57,61.07,16.63,Severe Infection
PLANT_1749,Potato,Brown,9.96,52.46,15.16,Healthy
PLANT_1750,Wheat,Green,8.78,57.59,22.29,Healthy
PLANT_1751,Corn,Green,8.24,46.01,19.91,Mild Infection
PLANT_1752,Rice,Green,2.5,34.57,20.25,Healthy
PLANT_1753,Tomato,Yellow,5.3,48.07,29.75,Healthy
PLANT_1754,Tomato,Brown,2.37,79.52,23.66,Mild Infection
PLANT_1755,Wheat,Yellow,3.01,38.97,32.19,Healthy
PLANT_1756,Potato,Yellow,8.65,76.18,26.81,Healthy
PLANT_1757,Corn,Yellow,5.86,36.6,23.6,Healthy
PLANT_1758,Rice,Green,8.99,86.64,34.94,Healthy
PLANT_1759,Potato,Green,8.85,52.36,22.42,Healthy
PLANT_1760,Tomato,Green,7.24,79.51,34.25,Healthy
PLANT_1761,Tomato,Yellow,7.09,86.88,19.85,Healthy
PLANT_1762,Tomato,Brown,7.57,31.76,33.66,Severe Infection
PLANT_1763,Wheat,Brown,5.88,42.86,15.96,Mild Infection
PLANT_1764,Corn,Green,9.75,56.09,19.96,Healthy
PLANT_1765,Rice,Brown,3.4,61.39,32.87,Mild Infection
PLANT_1766,Rice,Green,1.59,75.84,28.78,Healthy
PLANT_1767,Rice,Green,5.39,50.42,25.9,Healthy
PLANT_1768,Corn,Yellow,6.67,72.53,22.99,Severe Infection
PLANT_1769,Rice,Green,4.7,66.92,29.33,Mild Infection
PLANT_1770,Tomato,Brown,1.71,64.84,25.33,Severe Infection
PLANT_1771,Tomato,Green,8.42,86.88,34.33,Healthy
PLANT_1772,Corn,Brown,5.65,74.62,20.96,Healthy
PLANT_1773,Tomato,Green,0.75,54.42,17.89,Healthy
PLANT_1774,Wheat,Green,6.49,39.96,17.57,Mild Infection
PLANT_1775,Rice,Yellow,1.13,73.71,33.24,Healthy
PLANT_1776,Rice,Yellow,5.25,76.94,24.39,Healthy
PLANT_1777,Potato,Brown,6.54,43.36,19.12,Mild Infection
PLANT_1778,Corn,Yellow,0.61,64.69,17.39,Healthy
PLANT_1779,Potato,Yellow,3.26,30.85,19.43,Healthy
PLANT_1780,Corn,Yellow,4.44,77.79,19.69,Healthy
PLANT_1781,Potato,Brown,1.72,46.53,20.45,Severe Infection
PLANT_1782,Tomato,Yellow,0.3,77.6,28.72,Healthy
PLANT_1783,Potato,Brown,8.12,77.39,31.49,Healthy
PLANT_1784,Rice,Brown,2.54,50.44,28.87,Severe Infection
PLANT_1785,Corn,Brown,8.24,52.89,21.05,Healthy
PLANT_1786,Tomato,Brown,5.69,70.06,24.68,Healthy
PLANT_1787,Wheat,Green,7.24,59.64,23.35,Healthy
PLANT_1788,Rice,Brown,8.13,72.8,32.48,Healthy
PLANT_1789,Potato,Green,2.76,40.67,30.38,Healthy
PLANT_1790,Rice,Brown,8.2,52.44,19.77,Healthy
PLANT_1791,Potato,Green,7.34,40.02,19.36,Healthy
PLANT_1792,Potato,Green,0.27,73.36,30.67,Healthy
PLANT_1793,Potato,Green,6.72,36.42,23.96,Mild Infection
PLANT_1794,Rice,Green,3.85,88.53,19.15,Healthy
PLANT_1795,Potato,Brown,3.71,35.57,16.21,Healthy
PLANT_1796,Corn,Green,3.23,65.39,26.68,Healthy
PLANT_1797,Tomato,Green,7.49,42.27,32.16,Healthy
PLANT_1798,Rice,Brown,5.53,85.66,19.84,Healthy
PLANT_1799,Wheat,Yellow,8.89,79.36,18.0,Healthy
PLANT_1800,Tomato,Brown,2.75,87.91,16.21,Severe Infection
PLANT_1801,Rice,Yellow,4.49,55.46,19.45,Mild Infection
PLANT_1802,Corn,Brown,6.98,32.23,18.63,Healthy
PLANT_1803,Corn,Brown,7.06,66.78,15.18,Healthy
PLANT_1804,Rice,Green,3.37,30.25,20.44,Mild Infection
PLANT_1805,Potato,Brown,3.62,46.4,30.01,Healthy
PLANT_1806,Wheat,Yellow,9.41,81.39,23.53,Healthy
PLANT_1807,Wheat,Brown,8.83,55.92,34.47,Mild Infection
PLANT_1808,Potato,Green,9.42,57.39,19.72,Healthy
PLANT_1809,Potato,Yellow,4.06,71.32,28.62,Healthy
PLANT_1810,Corn,Brown,0.77,68.01,25.78,Healthy
PLANT_1811,Wheat,Yellow,5.45,81.74,33.38,Healthy
PLANT_1812,Tomato,Brown,6.4,69.65,30.11,Healthy
PLANT_1813,Tomato,Green,1.37,58.6,16.16,Healthy
PLANT_1814,Tomato,Brown,5.93,57.6,25.22,Severe Infection
PLANT_1815,Wheat,Brown,7.78,51.75,34.49,Healthy
PLANT_1816,Corn,Green,8.69,32.66,21.41,Healthy
PLANT_1817,Wheat,Green,9.17,52.82,17.5,Healthy
PLANT_1818,Rice,Yellow,1.72,72.45,26.31,Healthy
PLANT_1819,Corn,Green,4.66,60.2,20.29,Healthy
PLANT_1820,Tomato,Yellow,4.3,76.1,24.42,Healthy
PLANT_1821,Potato,Yellow,9.95,66.58,30.43,Healthy
PLANT_1822,Potato,Green,5.68,35.55,30.4,Healthy
PLANT_1823,Rice,Yellow,4.17,87.22,25.75,Healthy
PLANT_1824,Potato,Brown,3.08,83.87,33.27,Mild Infection
PLANT_1825,Rice,Brown,8.92,76.78,19.55,Mild Infection
PLANT_1826,Rice,Yellow,4.4,77.3,34.02,Healthy
PLANT_1827,Rice,Green,5.79,33.91,25.1,Healthy
PLANT_1828,Rice,Yellow,6.9,82.54,20.43,Healthy
PLANT_1829,Potato,Green,2.4,63.29,15.27,Mild Infection
PLANT_1830,Corn,Brown,7.31,59.67,19.63,Healthy
PLANT_1831,Wheat,Green,6.11,68.12,19.7,Mild Infection
PLANT_1832,Tomato,Yellow,6.19,82.41,26.82,Healthy
PLANT_1833,Tomato,Brown,6.71,38.6,24.34,Healthy
PLANT_1834,Wheat,Brown,4.55,36.56,24.32,Healthy
PLANT_1835,Rice,Green,1.97,76.38,25.8,Healthy
PLANT_1836,Potato,Brown,2.5,54.32,29.7,Mild Infection
PLANT_1837,Potato,Green,8.44,46.16,28.68,Healthy
PLANT_1838,Corn,Yellow,0.61,65.5,28.17,Healthy
PLANT_1839,Wheat,Brown,7.3,37.56,29.76,Mild Infection
PLANT_1840,Rice,Yellow,7.27,42.55,30.8,Healthy
PLANT_1841,Tomato,Yellow,7.15,79.77,19.01,Healthy
PLANT_1842,Rice,Green,1.57,74.23,18.1,Healthy
PLANT_1843,Rice,Green,0.36,34.27,25.98,Healthy
PLANT_1844,Corn,Yellow,0.56,39.71,24.72,Healthy
PLANT_1845,Rice,Yellow,2.45,60.97,33.0,Healthy
PLANT_1846,Corn,Brown,6.06,87.64,31.94,Healthy
PLANT_1847,Corn,Green,3.13,39.94,31.62,Healthy
PLANT_1848,Potato,Green,1.5,84.46,22.18,Severe Infection
PLANT_1849,Potato,Green,8.86,38.53,26.29,Healthy
PLANT_1850,Rice,Green,5.92,55.69,28.72,Healthy
PLANT_1851,Wheat,Yellow,9.1,73.34,29.67,Severe Infection
PLANT_1852,Corn,Green,7.76,59.07,16.94,Mild Infection
PLANT_1853,Corn,Brown,5.21,52.37,32.84,Healthy
PLANT_1854,Potato,Brown,2.94,83.67,23.74,Healthy
PLANT_1855,Rice,Green,3.56,37.89,21.94,Healthy
PLANT_1856,Rice,Yellow,0.21,68.15,33.81,Mild Infection
PLANT_1857,Corn,Brown,3.31,73.69,22.74,Mild Infection
PLANT_1858,Corn,Brown,2.59,76.02,17.7,Mild Infection
PLANT_1859,Tomato,Green,4.3,39.88,24.31,Healthy
PLANT_1860,Tomato,Green,0.57,55.67,31.56,Mild Infection
PLANT_1861,Rice,Green,1.94,85.63,17.49,Healthy
PLANT_1862,Wheat,Brown,8.21,44.78,18.73,Healthy
PLANT_1863,Wheat,Yellow,1.01,32.4,32.81,Healthy
PLANT_1864,Potato,Brown,4.58,30.88,33.27,Healthy
PLANT_1865,Potato,Green,1.93,42.82,33.33,Healthy
PLANT_1866,Wheat,Green,4.33,41.77,20.69,Healthy
PLANT_1867,Corn,Yellow,6.91,75.56,20.62,Healthy
PLANT_1868,Tomato,Yellow,8.63,31.56,22.34,Healthy
PLANT_1869,Tomato,Yellow,2.82,79.06,31.46,Healthy
PLANT_1870,Wheat,Green,6.08,82.15,31.22,Healthy
PLANT_1871,Corn,Yellow,0.04,38.44,24.13,Healthy
PLANT_1872,Corn,Yellow,8.36,71.36,25.82,Healthy
PLANT_1873,Rice,Brown,5.11,70.65,22.87,Healthy
PLANT_1874,Wheat,Green,4.52,43.36,34.29,Healthy
PLANT_1875,Corn,Yellow,7.71,58.46,18.05,Healthy
PLANT_1876,Tomato,Green,7.99,46.25,30.73,Healthy
PLANT_1877,Wheat,Yellow,5.7,73.6,32.16,Healthy
PLANT_1878,Wheat,Green,6.65,58.22,31.61,Mild Infection
PLANT_1879,Potato,Brown,2.04,63.64,34.96,Healthy
PLANT_1880,Corn,Brown,2.67,88.42,34.87,Mild Infection
PLANT_1881,Tomato,Brown,7.2,78.09,30.59,Mild Infection
PLANT_1882,Rice,Yellow,0.37,61.52,31.73,Healthy
PLANT_1883,Tomato,Brown,6.27,50.89,26.25,Mild Infection
PLANT_1884,Wheat,Green,9.11,36.61,16.09,Healthy
PLANT_1885,Corn,Brown,2.14,54.56,27.97,Healthy
PLANT_1886,Wheat,Brown,7.41,72.73,16.0,Mild Infection
PLANT_1887,Rice,Green,8.88,67.27,21.23,Mild Infection
PLANT_1888,Corn,Green,6.11,67.63,34.55,Healthy
PLANT_1889,Potato,Yellow,0.15,78.39,30.42,Healthy
PLANT_1890,Potato,Yellow,8.11,65.78,20.85,Mild Infection
PLANT_1891,Tomato,Brown,3.78,81.73,24.91,Healthy
PLANT_1892,Tomato,Brown,1.97,83.81,17.55,Healthy
PLANT_1893,Corn,Yellow,8.12,76.15,25.06,Mild Infection
PLANT_1894,Rice,Green,4.05,83.02,19.64,Mild Infection
PLANT_1895,Potato,Green,9.47,31.27,28.29,Healthy
PLANT_1896,Corn,Green,0.34,85.0,21.64,Healthy
PLANT_1897,Wheat,Yellow,9.71,31.73,27.82,Healthy
PLANT_1898,Corn,Yellow,4.14,58.67,26.11,Mild Infection
PLANT_1899,Rice,Green,8.82,87.86,24.46,Healthy
PLANT_1900,Wheat,Green,5.4,44.87,34.72,Healthy
PLANT_1901,Corn,Green,9.62,61.05,24.93,Healthy
PLANT_1902,Potato,Green,1.05,71.25,31.97,Healthy
PLANT_1903,Potato,Brown,9.51,39.46,28.71,Healthy
PLANT_1904,Potato,Brown,2.1,59.21,16.99,Healthy
PLANT_1905,Rice,Yellow,2.06,62.13,32.77,Healthy
PLANT_1906,Tomato,Yellow,9.39,37.64,25.69,Healthy
PLANT_1907,Potato,Brown,0.55,39.14,15.77,Healthy
PLANT_1908,Potato,Green,3.55,89.14,19.61,Healthy
PLANT_1909,Corn,Brown,6.11,82.81,33.89,Mild Infection
PLANT_1910,Tomato,Green,7.79,41.13,33.38,Healthy
PLANT_1911,Potato,Yellow,4.82,56.71,20.87,Healthy
PLANT_1912,Tomato,Brown,7.96,75.07,31.57,Healthy
PLANT_1913,Tomato,Green,0.74,63.47,21.04,Mild Infection
PLANT_1914,Potato,Yellow,4.25,66.34,15.6,Severe Infection
PLANT_1915,Potato,Yellow,2.1,53.85,18.06,Healthy
PLANT_1916,Tomato,Yellow,2.92,49.99,26.1,Healthy
PLANT_1917,Potato,Green,0.1,49.16,24.48,Healthy
PLANT_1918,Wheat,Yellow,4.7,52.09,24.18,Mild Infection
PLANT_1919,Rice,Green,0.25,86.45,18.22,Mild Infection
PLANT_1920,Potato,Yellow,3.88,37.05,15.99,Healthy
PLANT_1921,Wheat,Green,6.74,61.46,16.78,Healthy
PLANT_1922,Potato,Yellow,7.26,30.2,22.05,Severe Infection
PLANT_1923,Corn,Yellow,4.56,77.23,18.84,Healthy
PLANT_1924,Rice,Green,2.8,89.61,23.34,Healthy
PLANT_1925,Potato,Brown,1.9,76.59,22.09,Healthy
PLANT_1926,Potato,Green,7.14,56.06,34.87,Severe Infection
PLANT_1927,Potato,Green,6.32,70.73,34.72,Healthy
PLANT_1928,Potato,Brown,5.39,37.81,16.63,Severe Infection
PLANT_1929,Wheat,Brown,0.65,51.67,29.21,Healthy
PLANT_1930,Tomato,Brown,6.11,74.33,18.26,Healthy
PLANT_1931,Corn,Green,8.34,49.94,25.63,Healthy
PLANT_1932,Potato,Yellow,8.71,32.74,23.48,Healthy
PLANT_1933,Potato,Brown,8.83,87.26,32.99,Healthy
PLANT_1934,Corn,Brown,2.65,39.47,24.35,Severe Infection
PLANT_1935,Tomato,Green,2.48,31.99,21.34,Healthy
PLANT_1936,Potato,Green,1.92,34.01,22.82,Severe Infection
PLANT_1937,Tomato,Brown,2.1,32.28,24.89,Healthy
PLANT_1938,Tomato,Yellow,2.43,54.74,28.46,Healthy
PLANT_1939,Rice,Yellow,4.95,32.52,18.57,Mild Infection
PLANT_1940,Potato,Green,1.31,62.45,31.09,Healthy
PLANT_1941,Potato,Brown,6.24,32.03,17.92,Healthy
PLANT_1942,Rice,Brown,7.45,87.52,26.51,Healthy
PLANT_1943,Rice,Yellow,9.14,57.67,29.42,Mild Infection
PLANT_1944,Potato,Green,6.74,38.03,26.82,Mild Infection
PLANT_1945,Potato,Yellow,4.57,69.85,28.65,Mild Infection
PLANT_1946,Rice,Green,8.13,73.94,24.62,Healthy
PLANT_1947,Rice,Green,2.38,57.86,23.73,Severe Infection
PLANT_1948,Tomato,Yellow,0.3,81.47,23.19,Mild Infection
PLANT_1949,Potato,Green,4.03,81.99,31.93,Mild Infection
PLANT_1950,Corn,Brown,2.97,49.66,26.65,Healthy
PLANT_1951,Potato,Green,4.59,82.0,22.43,Healthy
PLANT_1952,Corn,Green,5.26,36.86,33.94,Mild Infection
PLANT_1953,Wheat,Yellow,8.42,48.53,15.0,Severe Infection
PLANT_1954,Wheat,Green,4.53,74.58,20.66,Healthy
PLANT_1955,Rice,Green,6.63,48.71,21.83,Healthy
PLANT_1956,Potato,Green,4.05,80.04,33.55,Mild Infection
PLANT_1957,Corn,Yellow,0.14,75.24,19.72,Mild Infection
PLANT_1958,Potato,Brown,9.74,76.04,27.31,Healthy
PLANT_1959,Wheat,Yellow,3.23,51.2,17.93,Severe Infection
PLANT_1960,Corn,Brown,5.74,84.26,31.8,Healthy
PLANT_1961,Tomato,Green,7.29,35.64,29.17,Healthy
PLANT_1962,Tomato,Yellow,3.68,41.63,31.27,Healthy
PLANT_1963,Rice,Yellow,8.76,69.72,32.97,Healthy
PLANT_1964,Rice,Green,7.79,76.78,31.78,Healthy
PLANT_1965,Tomato,Brown,7.86,43.19,24.81,Mild Infection
PLANT_1966,Corn,Yellow,4.1,78.76,27.42,Healthy
PLANT_1967,Corn,Green,7.95,54.14,27.27,Healthy
PLANT_1968,Wheat,Yellow,8.75,53.35,30.71,Severe Infection
PLANT_1969,Tomato,Green,5.79,56.71,34.96,Healthy
PLANT_1970,Tomato,Green,0.02,86.9,16.07,Healthy
PLANT_1971,Tomato,Green,2.12,71.68,16.35,Healthy
PLANT_1972,Tomato,Green,0.73,38.19,31.8,Healthy
PLANT_1973,Wheat,Green,5.85,82.45,30.73,Mild Infection
PLANT_1974,Rice,Green,4.93,57.94,32.39,Healthy
PLANT_1975,Corn,Yellow,1.61,36.8,20.23,Severe Infection
PLANT_1976,Rice,Yellow,4.87,79.44,16.79,Healthy
PLANT_1977,Rice,Green,8.77,87.44,28.23,Mild Infection
PLANT_1978,Rice,Brown,6.9,47.81,25.7,Healthy
PLANT_1979,Rice,Green,1.55,76.22,18.69,Mild Infection
PLANT_1980,Corn,Yellow,9.35,76.14,24.5,Healthy
PLANT_1981,Rice,Yellow,7.4,39.62,20.26,Severe Infection
PLANT_1982,Wheat,Green,5.83,75.2,15.47,Healthy
PLANT_1983,Wheat,Brown,6.81,43.82,23.06,Healthy
PLANT_1984,Potato,Brown,6.78,70.91,23.46,Healthy
PLANT_1985,Wheat,Green,8.98,72.56,28.81,Healthy
PLANT_1986,Tomato,Brown,4.24,79.74,27.51,Mild Infection
PLANT_1987,Tomato,Brown,5.05,58.56,34.43,Healthy
PLANT_1988,Tomato,Yellow,4.32,74.35,23.33,Healthy
PLANT_1989,Potato,Yellow,9.46,75.65,32.34,Healthy
PLANT_1990,Tomato,Yellow,7.72,85.64,21.93,Healthy
PLANT_1991,Rice,Green,8.05,32.08,27.43,Healthy
PLANT_1992,Corn,Yellow,4.34,85.51,23.52,Severe Infection
PLANT_1993,Potato,Green,2.27,84.02,24.59,Healthy
PLANT_1994,Rice,Yellow,9.29,58.9,33.13,Healthy
PLANT_1995,Rice,Brown,2.53,36.42,33.57,Healthy
PLANT_1996,Tomato,Brown,5.17,71.32,21.98,Healthy
PLANT_1997,Potato,Brown,5.0,46.57,24.68,Healthy
PLANT_1998,Rice,Green,1.94,62.57,17.95,Healthy
PLANT_1999,Rice,Green,6.03,55.68,30.16,Mild Infection
PLANT_2000,Wheat,Brown,1.87,66.13,15.48,Mild Infection
PLANT_2001,Corn,Yellow,1.1,61.88,22.84,Severe Infection
PLANT_2002,Tomato,Brown,7.88,73.62,17.48,Healthy
PLANT_2003,Tomato,Yellow,0.31,62.77,33.2,Severe Infection
PLANT_2004,Corn,Yellow,1.1,89.11,21.65,Severe Infection
PLANT_2005,Rice,Yellow,3.52,71.16,27.69,Healthy
PLANT_2006,Corn,Yellow,3.61,57.12,33.14,Healthy
PLANT_2007,Potato,Brown,0.88,42.37,33.54,Healthy
PLANT_2008,Rice,Yellow,3.07,48.25,22.11,Healthy
PLANT_2009,Potato,Brown,5.78,69.31,27.9,Healthy
PLANT_2010,Potato,Brown,7.72,37.01,25.76,Healthy
PLANT_2011,Corn,Brown,1.4,77.89,19.99,Healthy
PLANT_2012,Wheat,Green,4.84,65.41,16.69,Mild Infection
PLANT_2013,Potato,Brown,1.95,65.44,23.81,Healthy
PLANT_2014,Tomato,Brown,3.2,75.15,32.98,Healthy
PLANT_2015,Corn,Yellow,1.29,79.77,16.9,Healthy
PLANT_2016,Tomato,Yellow,3.26,40.7,25.48,Healthy
PLANT_2017,Tomato,Green,3.11,76.03,31.49,Healthy
PLANT_2018,Rice,Yellow,8.59,49.69,19.95,Healthy
PLANT_2019,Potato,Yellow,8.25,37.83,31.23,Mild Infection
PLANT_2020,Wheat,Brown,8.38,78.3,28.53,Healthy
PLANT_2021,Wheat,Yellow,7.36,88.74,15.71,Severe Infection
PLANT_2022,Wheat,Yellow,7.1,32.32,21.13,Severe Infection
PLANT_2023,Tomato,Green,1.2,38.67,20.38,Mild Infection
PLANT_2024,Corn,Yellow,3.61,30.53,15.63,Healthy
PLANT_2025,Wheat,Brown,7.21,36.56,23.59,Severe Infection
PLANT_2026,Rice,Green,2.68,61.07,19.63,Healthy
PLANT_2027,Corn,Green,2.84,66.14,20.74,Healthy
PLANT_2028,Tomato,Brown,6.46,81.19,31.58,Mild Infection
PLANT_2029,Wheat,Green,8.62,89.74,26.36,Healthy
PLANT_2030,Tomato,Green,7.7,40.68,34.07,Mild Infection
PLANT_2031,Rice,Yellow,4.36,48.54,26.85,Mild Infection
PLANT_2032,Wheat,Yellow,4.54,34.73,32.06,Healthy
PLANT_2033,Potato,Green,8.39,51.27,15.65,Healthy
PLANT_2034,Corn,Green,7.02,34.98,19.54,Severe Infection
PLANT_2035,Tomato,Green,1.1,52.08,19.11,Healthy
PLANT_2036,Wheat,Green,2.85,44.85,27.91,Mild Infection
PLANT_2037,Tomato,Brown,7.05,37.85,17.85,Healthy
PLANT_2038,Rice,Green,4.95,78.47,33.15,Healthy
PLANT_2039,Tomato,Brown,6.23,79.6,17.81,Healthy
PLANT_2040,Rice,Yellow,7.69,87.48,27.41,Healthy
PLANT_2041,Potato,Yellow,0.82,52.03,24.86,Severe Infection
PLANT_2042,Rice,Green,1.51,35.48,23.27,Mild Infection
PLANT_2043,Wheat,Green,0.5,38.03,23.57,Mild Infection
PLANT_2044,Rice,Yellow,6.42,76.97,24.62,Healthy
PLANT_2045,Wheat,Green,2.76,87.9,28.97,Healthy
PLANT_2046,Potato,Yellow,2.92,35.59,31.87,Mild Infection
PLANT_2047,Corn,Yellow,5.58,48.82,18.22,Healthy
PLANT_2048,Rice,Green,0.38,42.75,28.13,Healthy
PLANT_2049,Tomato,Yellow,5.26,38.39,33.69,Healthy
PLANT_2050,Corn,Green,7.49,74.88,15.9,Healthy
